,arcee-ai/Virtuoso-Small,AtlaAI/Selene-1-Mini-Llama-3.1-8B,AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,amit2-0kr/food-disease-chatbot-recommender-v1,bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,bartowski/Qwen2.5-14B-Instruct-GGUF,codelion/gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,distilbert/distilgpt2,dphn/Dolphin3.0-Llama3.2-1B,dphn/dolphin-2.8-mistral-7b-v02,facebook/opt-125m,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,feelconstantfear/Llama-3.2-1B-QPTQ,FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08/Fine-Tuned_Lily,gaunernst/gemma-3-1b-it-int4-awq,google/flan-t5-base,google/gemma-3-1b-it,google/gemma-3-1b-pt,GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,grimjim/Llama-3-Instruct-abliteration-LoRA-8B,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,Io2007/gemma-3-1b-big,iqbalamo93/Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeiku/Aura_Qwen2_v2_7B,jeiku/dontusethis,JunHowie/Qwen3-8B-GPTQ-Int4,KurmaAI/AQUA-1B,lamptablet/gpt2-Q8_0-GGUF,lemon07r/Qwen3-R1-SLERP-Q3T-8B,LunaticPython161/CyberWitch-7B,marroyo777/flan-t5-base-Q4_K_M-GGUF,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-1B,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,mistral-community/Mistral-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-v0.1,monsterapi/gpt2_alpaca-lora,monsterapi/opt125M_alpaca,mradermacher/AtmaLLaMA-GGUF,mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,nvidia/llama-3.1-nemoguard-8b-content-safety,openai-community/gpt2,Open-Bee/Bee-8B-RL,phanerozoic/Tiny-Pirate-1.1b-v0.1,podsni/hades-1B,postbot/distilgpt2-emailgen,prithivMLmods/Bee-8B-RL-abliterated,pszemraj/opt-125m-email-generation,Qwen/Qwen2-7B,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen/Qwen3-8B,Qwen/Qwen3-8B-GGUF,RakshitAi/AtmaLLaMA,ResplendentAI/Qwen_jeiku_LoRA_128,ResplendentAI/Qwen_Sissification_LoRA_128,ResplendentAI/Qwen_Soul_LoRA_128,s3nh/TinyLLama-4x1.1B-MoE,segolilylabs/Lily-Cybersecurity-7B-v0.2,smgriffin/pop-lyrics-generator-v1,svjack/Qwen2-7B_Function_Call_tiny_lora,tahamajs/LLaMA-3-2-LoRA-EmotionTune-Full,TECHNOPRAVIN01/Qwen2.5-14B-Valor,Tensoic/TinyLlama-1.1B-3T-openhermes,TheBloke/Llama-2-7B-Chat-GPTQ,TheBloke/Mistral-7B-Instruct-v0.2-GGUF,TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,unsloth/gemma-3-1b-it-GGUF,v000000/Qwen2.5-Lumen-14B,vanta-research/apollo-astralis-8b,WizardLMTeam/WizardMath-7B-V1.1,ysn-rfd/distilgpt2-Q8_0-GGUF,Qwen/Qwen2.5-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,marianoiry/gensyn-checkpoints-sturdy_twitchy_jay,tgtgeo/gensyn-checkpoints-jumping_gentle_ant,jeergrvgreg/uplifting-filter-v5,Irfanuruchi/qwen2.5-1.5b-dsp-finetuned,Qwen/Qwen2.5-Coder-1.5B,Pista1981/Child-0a24ec-python-0a24ec-015022,lakhera2023/Qwen-model,Qwen/Qwen2.5-Coder-1.5B-Instruct,huihui-ai/Qwen2.5-Coder-1.5B-Instruct-abliterated,mradermacher/Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,QuantFactory/Qwen2.5-Coder-1.5B-Instruct-GGUF,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,LilRg/ECE-1B-merge-PRYMMAL,unsloth/Qwen2.5-1.5B-bnb-4bit,Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,RaykieLee/task-17-Qwen-Qwen2.5-0.5B,trumancai/Revela-500M,wulli/Qwen2.5-0.5B-sft-capybara,dphn/Dolphin3.0-Qwen2.5-0.5B,mergekit-community/mergekit-slerp-lxmmvuv,DevQuasar/Qwen2.5-0.5B-GGUF,mradermacher/Qwen2.5-0.5B-i1-GGUF,Emmet-Allen/christAIn-uncensored,mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,Falconsai/nsfw_image_detection,hanad/self_harm_detection,victorwkey/vit-food101,openai/whisper-large-v3,Oufei123/openai-whisper-large-v3-LORA-colab,AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,Byne/whisper-large-v3-arabic,nyrahealth/CrisperWhisper,nm-testing/whisper-large-v3.w4a16,miosipov/asr2_medium_CRSPR_v0.5,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B-Instruct,lightonai/MonoQwen2-VL-v0.1,jinaai/jina-reranker-m0,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,osunlp/UGround-V1-2B
mradermacher/Qwen2.5-0.5B-i1-GGUF,0.012518044,-0.008764278,-0.006408283,0.008600067,-0.00250401,-0.0046177506,0.74861753,-0.0012580553,0.5639256,-0.13328862,-0.008497309,0.4828333,-0.011552403,0.30210814,-0.114598125,-0.0009800572,0.7999076,-0.013522575,0.74867505,0.80462855,0.0061162272,0.0023979018,-0.008767664,0.80462956,-0.0025866358,-0.004713874,-0.004713417,0.0038412395,0.74529386,0.66935843,-0.0012311888,-0.007402159,-0.012585747,0.05040062,0.051933955,0.016515702,0.01655561,-0.11390271,0.015832061,-0.011552412,-0.008843384,-0.008713739,-0.008446375,0.66461337,0.48139876,-0.11439438,-0.0046437443,-0.0024916658,0.6690046,0.0018489505,-0.004462979,0.32476088,0.58325064,0.0018489445,0.4929003,-0.0047223237,-0.0040589194,0.006221144,0.0050534294,0.012376424,0.012336156,-0.0062425234,0.00060327054,0.0059820144,0.050365724,0.007614856,0.0075881295,0.007578165,-0.00013151653,-0.007617021,0.66896147,0.006214459,0.29976475,0.012355645,-0.003726119,-0.11471041,0.0010555938,0.004134835,-0.00028082167,-0.001469006,-0.0043957485,-0.0043954877,0.74867505,0.0122948475,0.006048937,-0.0063131275,0.56416845,0.2661756,0.30021033,0.3002109,0.3002143,0.3002357,0.26587322,0.23792835,0.14771686,0.15306,0.14838102,0.1655148,0.13698983,0.13698988,0.29277524,0.2844199,0.28442192,0.2773626,1.0305078,1.0201801,1.0201801,1.0199283,1.0201801,1.0200971,1.022823,1.0170383,1.030507,1.0240095,1.0256848,1.0201956,1.0305203,1.0305427,1.0255204,1.0256848,0.0001227453,0.00012168065,0.00012303978,0.35769016,0.75561136,0.76079077,-9.614228e-05,0.76110196,0.75797635,0.7431285,0.76320136,-0.27197593,-0.24672854,-0.24678032,-0.24506989,-0.24318333,-0.2445905
Emmet-Allen/christAIn-uncensored,0.012461645,-0.008872176,-0.0063965227,0.009155842,-0.0026091454,-0.004960691,0.73934954,-0.0010110175,0.5631618,-0.13764575,-0.008298316,0.49310088,-0.011558403,0.29806364,-0.11586739,-0.0006149821,0.79290843,-0.014318797,0.7394111,0.798582,0.0066475966,0.0023869053,-0.00887589,0.79858136,-0.0026925555,-0.004895375,-0.0048949374,0.00383862,0.73575664,0.66726696,-0.0009850719,-0.0073648947,-0.013348566,0.04949362,0.05103772,0.016860198,0.016892564,-0.118122146,0.016277244,-0.01155843,-0.008835223,-0.008696782,-0.008203453,0.6625284,0.49169505,-0.11565892,-0.0049868873,-0.002597112,0.6668804,0.0018316142,-0.0044805207,0.3195384,0.5824706,0.0018315779,0.5036545,-0.0049036997,-0.004229604,0.006263706,0.004998441,0.012325654,0.012281627,-0.006594924,0.00083329977,0.006020973,0.049458932,0.0076245996,0.0075983936,0.007586121,-0.00011459712,-0.007561608,0.6659123,0.006258633,0.2954947,0.012302107,-0.003755875,-0.11600726,0.0013896539,0.0043787966,-0.00024639413,-0.0014547997,-0.0044085705,-0.0044088336,0.7394111,0.012240881,0.0060820184,-0.0062860316,0.5634361,0.26620334,0.30248418,0.30248445,0.30248836,0.30250892,0.26589978,0.2384772,0.16050883,0.16594355,0.1611388,0.17760226,0.14800955,0.1480096,0.30071747,0.28560802,0.28561085,0.2773676,1.0255772,1.0175958,1.0175958,1.017344,1.0175956,1.0174913,1.0205258,1.0125082,1.0255748,1.0212787,1.0270188,1.0176064,1.0255016,1.0255204,1.0270139,1.0270188,0.000112257476,0.00011122057,0.00011248483,0.35631323,0.75300634,0.75814337,-9.340773e-05,0.7585061,0.75508416,0.740281,0.76002216,-0.27929604,-0.25551426,-0.255556,-0.2539038,-0.25185522,-0.25334913
mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,0.012445009,-0.008834003,-0.0063681398,0.009124533,-0.002595423,-0.004897962,0.73952603,-0.0010159962,0.56249404,-0.13742317,-0.008291543,0.49140918,-0.0115388315,0.29820186,-0.115593545,-0.0006460262,0.7927705,-0.014186955,0.7395872,0.7982994,0.0065877154,0.002363048,-0.008837696,0.7983,-0.0026786271,-0.0048732166,-0.0048727896,0.0038100323,0.73597443,0.666668,-0.0009898521,-0.0073606195,-0.0132246725,0.049711324,0.051254887,0.016855422,0.016887108,-0.11796863,0.016261455,-0.011538862,-0.008826525,-0.00868876,-0.008205381,0.6619356,0.4900014,-0.1153859,-0.0049240417,-0.0025834632,0.6662861,0.001818679,-0.004470635,0.31969133,0.58178496,0.0018186435,0.50189894,-0.0048815645,-0.0042081913,0.0062661157,0.0050136223,0.0123090735,0.012265017,-0.0065288283,0.0008265011,0.0059840027,0.049676742,0.00762693,0.0076006935,0.0075888024,-0.0001328737,-0.0075568943,0.6654281,0.006260874,0.2956767,0.0122854635,-0.0037440676,-0.11572704,0.0013583158,0.0043586674,-0.00026530193,-0.0014707472,-0.0043988107,-0.004399248,0.7395872,0.012224322,0.0060441354,-0.006282293,0.56276464,0.26554874,0.3015682,0.301569,0.30157232,0.30159315,0.26524916,0.23780288,0.15892497,0.16433242,0.15955871,0.17618574,0.14676733,0.14676754,0.29959923,0.28481328,0.28481603,0.27670285,1.0257288,1.0178971,1.0178971,1.0176486,1.0178972,1.017797,1.0207609,1.0125823,1.0257261,1.021371,1.0271475,1.0179092,1.0256624,1.0256816,1.0270168,1.0271475,0.00011234109,0.00011131135,0.00011258739,0.35593927,0.75220317,0.75735265,-9.111044e-05,0.7576954,0.7543395,0.739565,0.75930995,-0.27808458,-0.2541689,-0.25421193,-0.25255468,-0.25052452,-0.25200948
Falconsai/nsfw_image_detection,0.00020096125,-0.00014017578,-6.212362e-05,-3.5915396e-05,2.2092423e-05,5.0240877e-05,0.00018550616,-8.802911e-05,0.00012241404,0.00016192644,0.00015506586,0.00032350776,-0.00014640282,0.00012876885,-0.0003752866,4.1871932e-05,0.0002021,3.175743e-05,0.00018558062,0.00027539107,5.5784927e-05,6.603405e-06,-0.00014019846,0.00027539083,2.174843e-05,-0.00025564028,-0.0002556318,-2.368952e-05,0.00018075874,0.00019431167,-9.31513e-05,0.00016594987,3.4548993e-05,-6.889244e-05,-7.560181e-05,-0.00012989038,-0.00012265389,0.00015490109,-7.416397e-05,-0.00014640276,0.00014827646,0.00014910639,0.00020246531,0.00019187055,0.00032372985,-0.00037587679,5.015411e-05,2.2002276e-05,0.00019438562,-9.73229e-06,-5.4455313e-08,0.00011067252,0.00013665772,-9.732335e-06,0.00032252815,-0.00025592296,-0.00025540733,1.3995952e-05,1.1762268e-05,0.00020217172,0.00019927342,4.4635806e-05,-7.091048e-05,-1.5274587e-05,-7.0431226e-05,1.1616036e-05,1.16551955e-05,1.1506121e-05,-1.36057015e-05,0.00017421886,0.00019443918,1.3987629e-05,0.00010607944,0.00019807606,1.30293e-05,-0.00037066886,4.252949e-05,4.3226803e-05,-1.8804165e-05,-2.1770777e-05,-2.1344165e-06,-9.488796e-07,0.00018558062,0.00019789125,-1.5591506e-05,0.000120958524,0.00012165008,4.965944e-05,2.807561e-05,2.807556e-05,2.8073246e-05,2.8043098e-05,4.998723e-05,3.8851074e-05,-8.823055e-05,-8.786548e-05,-8.810858e-05,-9.524325e-05,-9.117416e-05,-9.117377e-05,-3.986228e-05,3.8909155e-05,3.891873e-05,5.076959e-05,0.00012273833,0.00014600277,0.00014600277,0.0001459477,0.00014600254,0.00014581736,0.00015794944,0.00010504403,0.0001227382,0.00010667292,0.00011234153,0.00014590059,0.00012262512,0.0001227453,0.000112257476,0.00011234153,1.0137192,1.0131435,1.0127168,0.00011011912,0.0002261703,0.00022825865,4.4117755e-06,0.00023199218,0.00021994783,0.00021225977,0.00022112408,3.7025075e-05,3.973735e-05,3.814861e-05,3.9871004e-05,4.8756567e-05,4.057724e-05
hanad/self_harm_detection,0.00020339974,-0.00013940249,-6.168012e-05,-3.6321315e-05,2.1497928e-05,5.076034e-05,0.0001850432,-8.907095e-05,0.00012134201,0.00016147681,0.00015339785,0.00032096947,-0.00014559881,0.00012986542,-0.0003762108,4.291206e-05,0.00020154128,3.2167598e-05,0.00018511778,0.0002748028,5.6745088e-05,6.3681373e-06,-0.00013942787,0.00027480227,2.1150481e-05,-0.00025710644,-0.0002570971,-2.4421903e-05,0.00018031243,0.00019343036,-9.4154675e-05,0.00016537735,3.508731e-05,-6.910778e-05,-7.574749e-05,-0.00013007237,-0.00012280041,0.0001547618,-7.3642674e-05,-0.00014559827,0.00014792239,0.00014870916,0.00020349536,0.0001910013,0.00032119013,-0.00037680194,5.0675266e-05,2.1404278e-05,0.00019350142,-9.683685e-06,1.5660623e-07,0.000111373716,0.00013557852,-9.68392e-06,0.00032050547,-0.0002573874,-0.00025628984,1.4271801e-05,1.1949498e-05,0.00020460851,0.00020172015,4.5259672e-05,-7.18031e-05,-1.5899075e-05,-7.06429e-05,1.1721884e-05,1.175734e-05,1.1607392e-05,-1.3437039e-05,0.00017378673,0.00019360654,1.42674535e-05,0.000107322936,0.00020052183,1.3046826e-05,-0.00037173097,4.352626e-05,4.4234468e-05,-1.8483197e-05,-2.1606098e-05,-1.9147353e-06,-7.439494e-07,0.00018511778,0.00020034134,-1.6218039e-05,0.000119954035,0.00012057771,4.912901e-05,2.7589473e-05,2.7589536e-05,2.7586753e-05,2.7556274e-05,4.9460647e-05,3.834191e-05,-8.739702e-05,-8.704728e-05,-8.727315e-05,-9.435715e-05,-9.0248686e-05,-9.024922e-05,-3.8773698e-05,3.8388916e-05,3.8398324e-05,5.0153038e-05,0.00012166587,0.00014487069,0.00014487069,0.0001448179,0.00014487047,0.0001446747,0.00015679203,0.00010401056,0.0001216663,0.00010556894,0.000111311616,0.00014476749,0.00012155924,0.00012168065,0.00011122057,0.000111311616,1.0131435,1.0137305,1.012616,0.000109527056,0.0002255306,0.00022774069,3.720694e-06,0.00023144648,0.00021948108,0.0002116457,0.00022067872,3.660853e-05,3.9329367e-05,3.7733116e-05,3.9461516e-05,4.855412e-05,4.01644e-05
victorwkey/vit-food101,0.00019619547,-0.00013727153,-5.7257326e-05,-3.5406658e-05,2.2514681e-05,4.9481296e-05,0.00018488623,-8.944478e-05,0.00012326473,0.00016229817,0.0001523337,0.00032407822,-0.00014361943,0.00012959911,-0.00037220618,4.1460113e-05,0.00020147391,3.2240856e-05,0.00018496015,0.00027456283,5.5061475e-05,7.0310284e-06,-0.00013729556,0.00027456362,2.2158169e-05,-0.0002576428,-0.0002576315,-2.5435907e-05,0.00018014597,0.00019503846,-9.451649e-05,0.0001636084,3.4885124e-05,-6.873079e-05,-7.528317e-05,-0.00012926984,-0.000121898374,0.0001557469,-7.314588e-05,-0.00014361965,0.00014614094,0.00014702948,0.00020323742,0.00019261579,0.00032430448,-0.00037276093,4.939742e-05,2.2429458e-05,0.00019512752,-1.1289447e-05,1.2821168e-06,0.00011044705,0.00013744902,-1.1289474e-05,0.00032248287,-0.00025791812,-0.00025692885,1.562432e-05,1.3509633e-05,0.00019744138,0.00019452807,4.3570577e-05,-7.221619e-05,-1.6797678e-05,-7.026993e-05,1.2800555e-05,1.2820431e-05,1.2673868e-05,-1.2138291e-05,0.00017207931,0.00019511933,1.561556e-05,0.000106917934,0.00019335473,1.4205117e-05,-0.00036736848,4.2259493e-05,4.2929587e-05,-1.7243592e-05,-2.0327674e-05,-8.589059e-07,3.5711625e-07,0.00018496015,0.0001931439,-1.7091705e-05,0.00011852834,0.00012250319,4.8756217e-05,2.7352378e-05,2.7352315e-05,2.735046e-05,2.7318882e-05,4.9074606e-05,3.7772963e-05,-9.036787e-05,-8.9965746e-05,-9.024512e-05,-9.730463e-05,-9.321134e-05,-9.320971e-05,-4.1237185e-05,3.8089856e-05,3.8099533e-05,4.9816437e-05,0.00012303697,0.0001461215,0.0001461215,0.0001460641,0.00014612077,0.00014593248,0.00015803025,0.000105309904,0.00012303657,0.00010689377,0.00011258787,0.0001460171,0.00012291742,0.00012303978,0.00011248483,0.00011258787,1.0127168,1.012616,1.0136901,0.00011221157,0.0002277653,0.0002297692,5.9663143e-06,0.00023354348,0.00022118703,0.00021312751,0.00022230357,3.9528524e-05,4.228874e-05,4.0698367e-05,4.2449294e-05,5.0668838e-05,4.313575e-05
openai/whisper-large-v3,0.008030157,-0.0049303058,-0.004695969,0.0016683559,-0.00071998086,-0.002398837,0.39174098,0.0020265696,0.30206442,-0.032016404,-0.005922841,0.24830687,-0.006264184,0.1640551,-0.0551485,3.120325e-05,0.41705036,-0.005838817,0.3918122,0.42168695,0.0031640201,0.0026681584,-0.0049299463,0.4216877,-0.0007355389,-0.0024685012,-0.002467464,0.0006467808,0.38975948,0.35207227,0.0019397823,-0.0042804508,-0.005504382,0.012337619,0.013005384,0.004636794,0.0047545857,-0.023903264,0.0030613919,-0.006264163,-0.004954897,-0.004787589,-0.004381818,0.34980136,0.24756393,-0.055003,-0.002415667,-0.0006925298,0.3518527,0.0002745607,-0.0028715853,0.17728405,0.31091234,0.00027454176,0.25374857,-0.0024644004,-0.0023479906,0.0037314235,0.0031746414,0.007938513,0.0079279905,-0.0032509472,0.003184085,0.002078339,0.012315601,0.004933027,0.0049285023,0.0049092653,0.0010896291,-0.004371444,0.352078,0.0037114874,0.16334008,0.007936915,-0.0027310676,-0.055523336,0.0009692662,0.0024242657,0.0009215284,4.159714e-05,-0.0028540636,-0.0028355515,0.3918122,0.007908484,0.0022236542,-0.003755912,0.302056,0.13839908,0.1522398,0.15223962,0.15224119,0.15224516,0.13812198,0.12411265,0.06288935,0.065778516,0.063200526,0.06625779,0.05340573,0.053405564,0.11469835,0.1461253,0.14612648,0.1424921,0.35775286,0.35161495,0.35161495,0.35138708,0.35161486,0.35129172,0.356831,0.34776935,0.35775295,0.35105142,0.35593897,0.35158092,0.35765445,0.35769016,0.35631323,0.35593897,0.00011011912,0.000109527056,0.00011221157,1.0409501,0.43033135,0.4326907,-4.172756e-05,0.43475413,0.4307023,0.42367014,0.43262443,-0.13963105,-0.12561262,-0.12595636,-0.12495898,-0.12352574,-0.1245586
Oufei123/openai-whisper-large-v3-LORA-colab,0.015473407,-0.010907969,-0.009377197,0.003825224,-0.0017377785,-0.0036557547,0.81690437,0.0036739511,0.6092283,-0.08082678,-0.011979058,0.52384704,-0.012974937,0.34021738,-0.11874799,-0.0015969374,0.86852086,-0.011311957,0.81695616,0.88596666,0.004870219,0.0033867809,-0.010908703,0.88589096,-0.0018269588,-0.0036839864,-0.0036826406,0.0019763748,0.81272745,0.72556454,0.0035579675,-0.0081467545,-0.010563285,0.032184567,0.03366665,0.011312275,0.01157128,-0.06484802,0.009046058,-0.012975027,-0.009412329,-0.009361883,-0.012235043,0.7200875,0.5223479,-0.11854333,-0.0036893515,-0.001726542,0.7251678,0.0032600977,-0.0058761765,0.36052716,0.63066745,0.0032603287,0.53934395,-0.0036965914,-0.0030896491,0.0068715503,0.005749202,0.015263175,0.015275734,-0.0055108056,0.0055611157,0.004419825,0.03213659,0.008879165,0.008873929,0.008852366,-0.0012830005,-0.008388313,0.725929,0.006846641,0.3354997,0.0152718285,-0.005350586,-0.119280286,0.00040442325,0.003515474,-0.0016466288,-0.0026865434,-0.0058240555,-0.00581947,0.81695616,0.015225914,0.0045746574,-0.0070026265,0.60924935,0.28310937,0.30978802,0.3097878,0.30979106,0.30980277,0.2826923,0.2524631,0.11117181,0.116802365,0.11182569,0.12340085,0.09715516,0.0971562,0.24328522,0.29793167,0.2979341,0.29338697,0.7556109,0.74777144,0.74777144,0.74741435,0.74777126,0.747185,0.7580434,0.7309054,0.7556114,0.742687,0.75220317,0.7477051,0.755538,0.75561184,0.75300616,0.75220317,0.0002261706,0.0002255309,0.00022776585,0.4303695,1.0877548,1.0752351,-6.0542614e-05,1.0756669,1.071379,1.0516806,1.0682129,-0.25931916,-0.22994745,-0.23051389,-0.22842187,-0.2252507,-0.227663
AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,0.015260631,-0.011242808,-0.009387703,0.0038378546,-0.0019993184,-0.0035711734,0.82437533,0.0036955287,0.6142804,-0.08021962,-0.011947847,0.5257248,-0.013275698,0.344433,-0.11935557,-0.0015539262,0.8757934,-0.011302739,0.82444286,0.8934359,0.0050158305,0.0032004802,-0.011243437,0.89342,-0.002087297,-0.0038398623,-0.003838621,0.00181587,0.82027006,0.7313026,0.0035669415,-0.00794344,-0.010551586,0.03285263,0.034350075,0.011242684,0.011543896,-0.06374065,0.008939342,-0.013275598,-0.00917908,-0.009107295,-0.012240646,0.7259832,0.5241956,-0.119143955,-0.0036040216,-0.0019892284,0.73084855,0.002980991,-0.005888264,0.36322978,0.6358772,0.0029811433,0.54097867,-0.003850929,-0.0032440887,0.006849911,0.005736148,0.015050775,0.015058998,-0.005461745,0.005528086,0.0042411257,0.032803513,0.008854522,0.008848043,0.008827228,-0.0014383273,-0.008182574,0.73196036,0.0068258345,0.33967596,0.015053727,-0.005360121,-0.1198933,0.00052506913,0.00368352,-0.001805899,-0.0028749066,-0.0058314363,-0.005825675,0.82444286,0.015008939,0.0044003166,-0.006745057,0.61428285,0.28523567,0.31200692,0.31200692,0.3120101,0.31202245,0.28481328,0.25437668,0.11001386,0.11567634,0.110674776,0.122484185,0.0962341,0.096234664,0.24344842,0.30011335,0.30011538,0.295583,0.76078135,0.75275666,0.75275666,0.75239545,0.7527563,0.75217015,0.7630803,0.7357466,0.7607812,0.74762064,0.75735235,0.75269204,0.7607169,0.76079077,0.75814337,0.75735235,0.00022825865,0.00022774069,0.0002297692,0.4326907,1.0752778,1.088755,-5.944317e-05,1.0887063,1.0850686,1.0651286,1.0816827,-0.26026556,-0.23045327,-0.23102714,-0.22891697,-0.22578113,-0.22816736
firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,-9.0495e-05,-1.7228058e-05,-0.00010697394,0.00025267698,-8.937927e-05,-0.00015882202,-0.0001321889,1.01557725e-05,-0.00016700455,-4.3568147e-05,2.1167945e-05,1.4745621e-05,-4.2809766e-05,-0.00013233589,7.190453e-05,5.1309144e-05,-0.0001307835,-8.444277e-05,-0.00013218407,-0.00012189608,3.6914058e-05,-4.1330317e-05,-1.7205524e-05,-0.00012187274,-8.600411e-05,-0.00016543413,-0.0001654219,-8.139281e-05,-0.00013334367,-6.007128e-05,1.6746842e-05,2.258748e-05,-9.931009e-05,-9.4893185e-05,-0.00010044723,2.9172073e-05,3.6003337e-05,-3.516069e-05,1.7605445e-05,-4.281046e-05,9.410958e-06,4.2982874e-06,-8.606003e-06,-6.5010325e-05,1.5376601e-05,7.275038e-05,-0.00015940548,-8.983151e-05,-5.96736e-05,-9.3474955e-05,-0.00023945507,4.8500016e-05,-0.0001661281,-9.3474926e-05,3.3840657e-05,-0.00016513704,-0.00018402068,-3.1335483e-05,-2.1292271e-05,-9.156422e-05,-9.075406e-05,-0.00012161886,2.4812993e-05,-6.80774e-05,-9.462559e-05,-4.290271e-05,-4.3621494e-05,-4.3513774e-05,5.736584e-05,2.9493287e-05,-6.844528e-05,-3.2412998e-05,-0.00014832971,-9.1053655e-05,-0.00022712031,5.403134e-05,5.156468e-05,4.7863345e-05,5.5775272e-05,7.769643e-05,-0.00023591866,-0.00022716059,-0.00013218407,-9.102542e-05,-6.791298e-05,7.167182e-06,-0.00016699899,0.0001015339,7.246891e-05,7.248572e-05,7.2470306e-05,7.248759e-05,0.000101231504,0.00010960173,0.00028991277,0.0002848345,0.00029014394,0.0002751035,0.00028435385,0.00028433494,0.00015103167,8.7025895e-05,8.700768e-05,9.93756e-05,-9.467756e-05,-0.00011146951,-0.00011146951,-0.00011145462,-0.00011146965,-0.00011110216,-0.00010697798,-8.7936125e-05,-9.4677016e-05,-9.058593e-05,-9.1109236e-05,-0.0001113876,-9.616431e-05,-9.614228e-05,-9.340773e-05,-9.1109236e-05,4.4117755e-06,3.720694e-06,5.9663143e-06,-4.172756e-05,-6.0554885e-05,-5.944317e-05,1.012379,-4.8200745e-05,-5.7117082e-05,-7.418382e-05,-7.5136035e-05,-0.00016095095,-0.00017757033,-0.00017844954,-0.0001785277,-0.00019273385,-0.00017761272
